Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,TermlySessionsAuthorised,TermlySessionsUnauthorised,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_F,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
187783,dba4b515-6a2c-4d7d-99cc-b476f69fee6f,,,,,,M,,C,2011-09-05 12:00:00,Leaver,88,1,0,3,0,0,17,2,1,0,2,2,1,0,2,0
214353,ed496800-8ebe-4706-98c8-8dbce57a0151,,,,,,M,,C,2012-09-04 12:00:00,9,124,1,0,2,1,0,10,3,1,0,1,3,1,0,3,0
144368,5ad2a3f0-affe-4f75-bc7c-23091048bff3,,,,,,M,,C,2012-07-02 12:00:00,10,89,1,0,2,2,0,4,1,0,0,1,2,1,1,6,0
210866,b2d1ec72-9f82-47e0-aba4-b5bf8e8a1e0b,,,,,,M,,C,2011-09-05 12:00:00,12,106,5,0,10,2,0,18,0,0,0,2,1,1,0,1,0
196282,a6353f27-b16a-4d36-b22d-6aa45fd18c14,,,,,,M,,C,2010-09-02 12:00:00,11,85,4,0,1,1,0,5,1,0,0,1,1,0,1,5,0
158274,8ad6c491-52d5-41c2-96cb-3e5098c75bf1,,,,,,M,,C,2011-09-06 12:00:00,9,87,1,0,6,0,0,23,0,1,0,0,4,1,1,10,0
195995,2f54055c-907d-4fb7-aae5-a45b3082cc47,,,,,,F,,C,2010-09-02 12:00:00,10,98,3,0,4,2,0,21,1,1,0,1,1,2,0,1,0
235005,3efd331e-5716-4620-b6b3-73a1359747ca,,,,,,M,,C,2009-09-14 12:00:00,10,119,0,0,4,3,0,0,0,0,0,1,2,2,1,2,0
158926,60298dc6-840a-46f8-b193-80c5ea9338a6,,,,,,F,,C,2013-09-03 12:00:00,11,131,6,0,9,1,0,11,0,0,0,0,3,2,0,10,0
169793,9f7115f2-0c9a-450f-ba09-d61cf3d09591,,,,,,M,,C,2011-09-05 12:00:00,8,97,13,0,3,1,0,8,2,1,0,2,1,2,0,5,0
156895,d556da11-e4d9-411c-825c-40f95b7e4ef0,,,,,,M,,Leaver,2013-09-05 12:00:00,12,85,1,0,0,2,0,46,0,1,0,1,1,1,0,0,0
162845,e36a38f5-ad86-49b0-a49f-1b525b9c8d75,,,,,,M,,C,2012-09-04 12:00:00,8,88,1,0,4,1,0,18,2,0,0,2,2,2,1,1,0
224812,4dcaf835-beb9-444a-a60e-4d60242ffbb4,,,,,,F,,C,2011-09-01 12:00:00,8,102,3,0,1,2,0,13,1,0,0,0,3,3,0,3,0
188140,65a0eace-3bbd-4a8a-9682-6e3d8d38399e,,,,,,M,,C,2011-09-07 12:00:00,10,110,2,0,3,0,0,29,0,0,0,1,2,1,1,1,0
226433,3888afbf-903a-4005-bd2a-1c7345dae92d,,,,,,F,,C,2011-09-07 12:00:00,11,122,4,0,22,1,0,0,2,1,0,1,4,0,0,4,0
170496,a37e6c43-852f-47a4-9096-c3564fdfe01a,,,,,,F,,Leaver,2010-09-03 12:00:00,8,94,2,0,1,0,0,3,0,0,0,0,2,1,0,2,0
232366,b6a352d8-f29b-4218-a821-aa8efda2a83b,,,,,,F,,C,2011-09-07 12:00:00,10,111,5,0,5,0,0,8,0,0,0,1,4,3,0,0,0
66274,fea6c9f7-bbdf-4f4d-a625-c41c3a74d811,,,,,,M,,Leaver,2013-09-03 12:00:00,8,131,6,0,2,1,0,21,2,0,0,3,5,3,1,3,0
169701,58091147-0fef-4f19-a769-2319d2a5d56e,,,,,,F,,C,2009-09-03 12:00:00,9,130,9,0,4,1,0,11,1,1,0,1,1,0,1,4,0
231614,b9746460-7ad8-4b45-a2cc-c773cc7411b6,,,,,,M,,C,2012-04-01 12:00:00,11,129,1,0,6,0,0,6,2,2,0,1,2,2,1,1,0
187449,a95205c8-8bc5-4c70-93e2-6085da703ace,,,,,,M,,C,2009-09-02 12:00:00,10,112,6,0,10,1,0,21,1,0,0,1,1,0,0,2,0
197735,6b598372-ca0c-445f-a14c-25ac0c8812c3,,,,,,F,,C,2009-09-03 12:00:00,9,115,3,0,3,0,0,14,1,0,0,0,3,2,0,5,0
164935,236f0168-c674-4857-8192-1eb77284b05d,,,,,,F,,C,2009-09-03 12:00:00,10,112,0,0,12,1,0,36,1,1,0,1,5,1,0,2,0
189935,42efb7d7-9cfd-4d66-82b1-a4d2a491a0ed,,,,,,F,,Leaver,2012-09-04 12:00:00,12,82,5,0,4,1,0,8,2,0,0,2,1,1,0,9,0
193773,deda68ce-f05d-4f03-b378-673562bca08e,,,,,,F,,C,2009-09-03 12:00:00,8,100,1,0,7,1,0,27,0,0,0,0,2,2,1,1,0
192681,5ee08904-cef7-4088-b2b9-fa63f269ad2e,,,,,,M,,C,2012-09-04 12:00:00,8,99,1,0,7,0,0,6,2,0,0,2,1,1,0,6,0
224789,430ba94a-b043-4a73-a141-498b2f2179cd,,,,,,F,,C,2013-09-05 12:00:00,10,96,1,0,7,2,0,10,2,1,0,2,6,1,0,8,0
199176,e3afa1c8-886b-4467-b031-d35cfe56d23a,,,,,,F,,C,2014-01-13 12:00:00,Leaver,114,1,0,6,0,0,13,1,0,0,0,1,1,0,3,0
206544,ff22d59b-2d0d-4c86-8334-200e65478f22,,,,,,M,,C,2012-01-18 12:00:00,10,112,5,0,6,3,0,16,1,1,0,1,1,2,0,1,0
188330,b31fabad-80db-4ce9-89d4-f72b320cce42,,,,,,F,,C,2009-09-01 12:00:00,Leaver,125,0,0,1,1,0,9,0,2,0,1,2,1,0,2,0
130356,67ce68bb-0828-459d-b9ff-b5b300169ed7,,,,,,F,,C,2011-09-05 12:00:00,Leaver,105,6,0,6,2,0,40,2,0,0,0,8,1,0,1,0
163014,f8b1fdd0-3b09-4c28-8612-db610cb27f99,,,,,,F,,Leaver,2013-09-06 12:00:00,10,81,0,0,3,1,0,15,1,1,0,1,3,0,1,8,0
258610,d03fc78f-2cd4-44af-ab1f-ab66435ac223,,,,,,M,,C,2010-09-06 12:00:00,12,123,8,0,3,1,0,19,0,1,0,0,1,2,0,0,0
183258,f2a5c0f2-80cb-4840-a81b-8bc9babf0b93,,,,,,M,,C,2009-09-03 12:00:00,Leaver,117,2,0,5,0,0,20,1,1,0,0,5,0,0,2,0
190267,31c81501-b0cf-4748-ac58-c02f99d73c0b,,,,,,F,,C,2010-09-01 12:00:00,10,128,5,0,1,1,0,6,0,1,0,1,0,2,0,2,0
167898,63521822-f976-460b-aaf5-3fefb6765e4b,,,,,,M,,C,2010-09-03 12:00:00,8,110,2,0,3,1,0,17,2,0,0,2,4,2,0,3,0
197469,f0913a9a-68df-4d01-9eeb-1a231c065644,,,,,,M,,C,2010-09-03 12:00:00,9,105,3,0,1,1,0,8,1,1,0,2,5,1,0,3,0
171219,afa10c5a-3f8f-44ec-947a-31fe867cd57d,,,,,,F,,Leaver,2013-09-05 12:00:00,9,128,2,0,12,1,0,22,0,0,0,0,4,2,0,6,0
170374,c5313867-ad4b-4687-80b9-99cd63d94b35,,,,,,M,,Leaver,2012-09-01 12:00:00,9,96,10,0,2,1,0,19,0,0,0,1,6,0,0,3,0
248812,8d6ff6f3-c308-42ce-a7cf-95501f280f6f,,,,,,F,,C,2012-09-03 12:00:00,11,132,5,0,3,1,0,0,1,0,0,2,0,2,0,8,0
205760,30a31df4-3ff1-40da-a087-31fe4d58ccd5,,,,,,F,,C,2010-09-02 12:00:00,Leaver,81,1,0,2,1,0,27,2,0,0,1,2,2,0,0,0
161100,8db0db8f-1fef-4da4-89ed-7423b3c1a065,,,,,,M,,Leaver,2009-09-02 12:00:00,12,86,4,0,4,1,0,13,0,0,0,5,5,1,0,6,0
230891,2e53c683-f80b-4703-a028-c530f314e0c6,,,,,,F,,Leaver,2011-09-07 12:00:00,10,103,2,0,6,1,0,22,2,0,0,0,1,0,0,4,0
161408,3f4cb881-05be-41f2-b2a4-1710fbdda1fc,,,,,,M,,Leaver,2012-09-04 12:00:00,8,120,5,0,7,1,0,5,1,1,0,1,1,1,0,10,0
195544,364c9bf0-77b5-469b-8219-dc65a7ebe620,,,,,,F,,C,2013-09-05 12:00:00,12,105,2,0,6,0,0,7,1,1,0,0,2,2,0,2,0
139996,fcc3887c-2b77-4153-a97a-8b40668a0fd6,,,,,,F,,C,2009-09-03 12:00:00,12,117,1,0,1,2,0,42,0,0,0,2,2,3,0,1,0
245223,9ae282cf-823d-4528-8607-13f1bacf18b8,,,,,,M,,C,2012-09-01 12:00:00,8,126,4,0,8,1,0,6,0,0,0,1,0,3,1,4,0
253241,9971f118-5f55-4eb5-beec-b8aa28b95f5a,,,,,,F,,C,2009-09-03 12:00:00,11,124,3,0,6,2,0,8,1,1,0,2,3,1,0,1,0
156894,986ebc7c-2f30-4c29-979c-fcc10f4e1362,,,,,,M,,C,2011-09-05 12:00:00,11,117,0,0,9,1,0,3,1,1,0,3,5,2,1,10,0
186694,ebd645f9-e0a8-4438-a924-ab9d92698d6d,,,,,,F,,C,2012-09-06 12:00:00,9,129,1,0,9,1,0,13,2,1,0,0,6,1,1,8,0
241923,26eb555a-3383-4b5a-ba5d-255c51924a73,,,,,,M,,C,2010-09-01 12:00:00,9,102,3,0,5,1,0,23,1,1,0,1,2,3,0,6,0
158596,27707ca2-61dc-4d1b-9aa0-892eafd93c80,,,,,,M,,Leaver,2012-01-04 12:00:00,Leaver,78,0,0,4,0,0,29,3,1,0,1,6,1,0,3,0
155367,33fb2147-caac-4e63-bd83-3721f0f94429,,,,,,F,,C,2012-09-01 12:00:00,Leaver,75,1,0,4,3,0,7,2,1,0,1,2,0,0,5,0
209611,07c0caa1-92af-4c89-af33-9b468d8423f3,,,,,,F,,Leaver,2011-09-07 12:00:00,Leaver,120,7,0,5,1,0,34,1,0,0,1,1,3,0,1,0
203009,2ad9f011-81ae-4c97-91b9-102625a81337,,,,,,F,,C,2011-09-07 12:00:00,Leaver,84,2,0,7,0,0,27,1,1,0,1,1,1,0,0,0
204461,2ad8c15c-3039-470a-b758-951cd1ba0632,,,,,,M,,C,2010-09-01 12:00:00,8,112,1,0,1,1,0,26,2,0,0,0,2,1,0,3,0
206232,4131c12c-32ac-493f-832d-c99d5fb56cc6,,,,,,M,,C,2012-04-01 12:00:00,11,96,9,0,2,2,0,23,0,0,0,2,3,2,0,0,0
155206,5e92e942-4fec-4ca4-9074-9351b3482797,,,,,,F,,Leaver,2009-09-01 12:00:00,11,123,3,0,5,1,0,3,1,0,0,2,4,1,0,6,0
201247,10dbf9be-c3ad-4181-9d6f-17690cb4b3d5,,,,,,F,,C,2013-09-06 12:00:00,11,134,2,0,14,1,0,2,2,1,0,0,0,2,0,3,0
209364,fd22253d-cbd7-4081-b3dc-c9f60cb6abf2,,,,,,F,,C,2013-09-01 12:00:00,8,133,6,0,3,1,0,6,1,2,0,1,2,1,1,1,0
208460,b9712ba1-cbee-451f-ae1a-8ac846f67105,,,,,,F,,C,2009-09-01 12:00:00,10,107,7,0,3,0,0,12,0,0,0,1,0,1,0,3,0
207598,d2fde98d-81ed-4e04-a0e3-179ec749483d,,,,,,M,,C,2011-09-06 12:00:00,8,117,4,0,1,0,0,34,0,1,0,1,5,0,1,3,0
226618,145523c6-218a-40df-8b37-0c129ff6e0e3,,,,,,M,,C,2010-09-01 12:00:00,10,133,2,0,13,1,0,21,1,1,0,0,6,0,0,3,0
194596,0a6fc80f-3434-4252-8637-ca6aa7536491,,,,,,F,,C,2012-05-09 12:00:00,12,107,2,0,3,0,0,29,1,0,0,2,1,0,0,1,0
200187,cee4afab-c128-4ec1-bc6a-9c741b6b269a,,,,,,M,,Leaver,2011-09-07 12:00:00,12,88,1,0,3,0,0,42,0,0,0,1,2,2,0,4,0
235977,60cb2599-e34b-4351-92eb-0f9365084427,,,,,,M,,C,2009-09-03 12:00:00,9,131,3,0,4,1,0,13,2,0,0,0,0,0,0,5,0
159657,91609552-613c-4ce7-84d8-53b5341cea8c,,,,,,F,,C,2009-09-03 12:00:00,8,107,1,0,8,2,0,30,1,1,0,0,2,0,0,5,0
133565,456d081e-c7c1-4c21-99e5-1f2f42f78ac3,,,,,,F,,Leaver,2013-09-04 12:00:00,11,95,6,0,10,3,0,5,0,0,0,3,6,0,0,9,0
201913,ee4ef2fb-ce56-4e22-b0b2-2b50fa71e7dd,,,,,,F,,C,2010-09-03 12:00:00,7,133,10,0,11,1,0,0,1,0,0,1,3,1,0,7,0
219701,27fe8a60-dd49-4dc6-8799-118464d30c9f,,,,,,M,,C,2010-09-02 12:00:00,10,111,9,0,1,1,0,12,2,0,0,1,1,1,0,2,0
191117,649e996b-d84a-4bb4-81da-a6d150e1f366,,,,,,M,,C,2009-09-03 12:00:00,Leaver,111,3,0,0,1,0,23,1,0,0,0,5,3,0,5,0
154259,229112e9-a3b5-44c6-bc6b-1bef33e4aada,,,,,,F,,C,2012-09-04 12:00:00,11,132,2,0,2,3,0,0,1,1,0,1,5,2,0,4,0
203243,56601242-349d-449f-9c65-9a978c4598b8,,,,,,M,,C,2011-09-05 12:00:00,8,109,6,0,6,1,0,14,0,0,0,1,0,2,0,7,0
186863,380fa502-ab29-461e-ae72-5e69a82e1a2c,,,,,,M,,C,2011-09-01 12:00:00,9,85,2,0,4,1,0,16,0,0,0,1,3,2,0,2,0
220923,1d8f5cfe-1e54-4365-9b77-5b8e43986dff,,,,,,M,,Leaver,2013-09-03 12:00:00,7,88,13,0,2,0,0,8,1,0,0,1,3,1,0,7,0
161761,6dfc3468-3fef-4474-a5bc-f98a84272f76,,,,,,F,,C,2011-09-05 12:00:00,8,114,3,0,1,0,0,16,1,1,0,2,2,0,0,0,0
208097,8e8db057-bbe9-4fd3-a329-349ebaba9110,,,,,,F,,Leaver,2012-09-04 12:00:00,9,100,5,0,2,1,0,11,1,0,0,0,1,0,0,2,0
218660,84344026-bc63-4f90-a88b-655d0900c917,,,,,,M,,C,2014-01-16 12:00:00,10,128,3,0,7,2,0,13,1,0,0,1,1,2,0,11,0
201389,dd0b4d15-7d12-4b4e-8f4b-e36ccab40995,,,,,,F,,Leaver,2013-09-04 12:00:00,10,119,3,0,12,2,0,15,1,0,0,1,1,0,0,5,0
217046,dc0d1f8d-d57a-4be8-8055-7d537f3ca5bb,,,,,,M,,C,2010-09-02 12:00:00,8,106,8,0,3,0,0,29,0,0,0,2,3,1,0,2,0
234833,09fcc2a0-0297-4e37-97a2-02afb31b2aaa,,,,,,F,,Leaver,2011-09-07 12:00:00,12,65,2,0,7,0,0,29,2,2,0,2,0,1,0,3,0
195652,24678e1a-41db-47c8-a0e1-0649969d879e,,,,,,F,,C,2011-09-05 12:00:00,12,50,9,0,5,0,0,16,1,0,0,0,0,0,1,2,0
226686,a9354e39-e2c6-4a2f-b16c-90ad4d954039,,,,,,F,,C,2013-09-02 12:00:00,Leaver,104,6,0,8,1,0,3,1,2,0,3,2,3,0,3,0
223551,522928fb-36a0-4ee0-bf89-972d75baf25b,,,,,,M,,C,2012-09-05 12:00:00,10,74,6,0,6,2,0,24,1,1,0,2,3,1,0,5,0
217060,748d001d-7226-401c-aba2-996647003e6b,,,,,,F,,C,2012-09-04 12:00:00,9,92,7,0,3,0,0,11,2,0,0,2,4,1,0,8,0
218821,49284d5e-07a3-4f62-b2d2-3e38bee315e2,,,,,,M,,C,2012-04-01 12:00:00,8,99,1,0,3,1,0,6,0,1,0,3,7,1,0,5,0
152445,2a28d31d-e79a-4dc9-9ed9-d3596b3cff45,,,,,,M,,C,2012-09-05 12:00:00,11,133,2,0,6,1,0,4,1,0,0,3,2,1,1,2,0
134964,e744b388-cda8-40a8-95ab-4cdfb012451c,,,,,,F,,C,2012-09-05 12:00:00,10,123,3,0,10,2,0,24,2,1,0,1,2,2,0,3,0
232804,9cd46287-305d-48c3-a4d4-8193d7e901b8,,,,,,F,,C,2012-09-04 12:00:00,10,119,1,0,6,1,0,18,0,1,0,2,0,2,1,6,0
190130,d6121d98-2e70-4444-a06e-c81bd421cd16,,,,,,M,,Leaver,2013-09-03 12:00:00,10,111,4,0,6,2,0,2,2,1,0,3,3,1,1,10,0
208526,b391a943-a4de-4ed3-afc7-1970d3ca751b,,,,,,F,,C,2012-09-05 12:00:00,Leaver,75,2,0,5,0,0,24,0,0,0,1,1,0,0,0,0
131731,109fc581-6c6a-4ca8-82e5-888f3e476107,,,,,,M,,C,2011-09-07 12:00:00,12,101,6,0,7,0,0,24,1,0,0,2,0,1,1,8,0
211047,9c6bb64a-dbee-41e0-8a50-6bd768fffa7f,,,,,,F,,C,2011-09-05 12:00:00,9,107,1,0,7,1,0,2,1,0,0,2,3,2,0,4,0
176283,a631f33f-9b0c-4208-b5b4-1461109bb4a8,,,,,,F,,C,2013-09-01 12:00:00,9,133,1,0,4,1,0,22,1,0,0,0,1,0,1,7,0
224237,36086e90-7fd3-4903-a26c-888138355f80,,,,,,M,,C,2011-09-01 12:00:00,12,95,0,0,2,0,0,18,1,0,0,1,1,1,0,4,0
166868,f6c3e786-a62c-4f13-947c-e08410ff5ad4,,,,,,F,,Leaver,2014-06-09 12:00:00,8,66,1,0,2,1,0,19,0,0,0,1,5,1,0,6,0
209014,85231ef5-2050-4d98-8e49-7bd61a0612b1,,,,,,F,,C,2010-09-01 12:00:00,8,110,9,0,5,0,0,27,1,1,0,1,1,1,0,7,0
192610,1347fffa-89bf-4e02-a1b5-01af5ac7b10e,,,,,,M,,C,2010-09-03 12:00:00,11,123,7,0,1,1,0,1,1,0,0,1,1,2,0,5,0
256045,fd57e64d-e69f-43ce-bedb-931c1c2e498a,,,,,,M,,C,2013-09-05 12:00:00,10,114,1,0,3,1,0,32,1,1,0,4,4,0,0,5,0
190735,0e28c9ea-477d-45a0-a7bb-f2efa7b957f7,,,,,,M,,C,2012-09-04 12:00:00,8,70,3,0,6,1,0,27,1,0,0,0,4,1,0,0,0
186486,5e840ec6-d1e0-4798-ae02-12aee11343bd,,,,,,M,,C,2010-09-01 12:00:00,Leaver,63,2,0,4,1,0,20,0,1,0,0,4,1,0,4,0
192600,c52c1e11-3aca-492c-94b7-2f25ce759a0f,,,,,,F,,C,2012-09-06 12:00:00,12,128,0,0,9,0,0,17,0,1,0,0,0,0,1,6,0
173193,99d815aa-398a-4b16-a3ad-689eea8ebe5c,,,,,,M,,M,2011-09-01 12:00:00,9,104,7,0,4,1,0,9,0,1,0,2,6,3,1,14,0
271547,f116d8df-9e2b-4ee5-8be5-66150fbe70fe,,,,,,M,,C,2013-09-04 12:00:00,7,84,1,0,12,1,0,18,0,0,0,1,1,0,0,4,0
211703,589b1894-7396-4548-96dd-514c082485fb,,,,,,M,,Leaver,2012-09-06 12:00:00,10,90,4,0,2,0,0,21,3,0,0,0,4,0,0,9,0
181639,0ea063d4-1bc3-4d3e-9ad7-c387ffc90fef,,,,,,M,,Leaver,2009-09-01 12:00:00,8,99,9,0,2,1,0,34,1,0,0,2,3,1,1,2,0
170054,730544af-b8ad-4438-aad1-9c83a8bb8e15,,,,,,M,,C,2011-02-28 12:00:00,9,125,3,0,5,2,0,1,2,0,0,2,3,0,0,6,0
124156,a086bfcc-0667-4989-b967-8c601498adaa,,,,,,M,,C,2008-09-02 12:00:00,7,105,2,0,4,2,0,12,1,0,0,0,2,0,0,3,0
203307,fba16c3c-cd05-44c9-bcb5-679ed3acbe13,,,,,,M,,C,2011-09-07 12:00:00,11,109,8,0,2,2,0,18,1,3,0,1,1,4,0,4,0
140177,188e2bc7-13d9-4fed-b7ba-36364384cc0a,,,,,,M,,Leaver,2010-09-02 12:00:00,12,96,1,0,3,1,0,32,2,0,0,3,3,1,0,3,0
246243,396fb049-f220-46b6-8078-452d11aa4c2c,,,,,,F,,C,2013-09-05 12:00:00,9,122,1,0,7,2,0,11,2,1,0,2,3,3,1,6,0
231584,f0259eed-276b-4ec0-9bc0-c24fb47a1e98,,,,,,M,,C,2011-09-07 12:00:00,8,60,0,0,11,2,0,28,1,0,0,3,7,3,0,7,0
147212,6c07940c-94c4-4a70-84ab-accd7c4726a2,,,,,,M,,C,2013-09-05 12:00:00,8,116,6,0,3,1,0,25,0,1,0,1,4,0,0,4,0
219714,c7dde1e4-2f5c-4ded-9b82-5eb6c102d209,,,,,,F,,C,2010-09-02 12:00:00,8,103,1,0,1,1,0,19,2,2,0,0,3,4,0,1,0
135381,c6ff348c-4163-4746-af82-3604c6ed48e6,,,,,,M,,Leaver,2013-09-03 12:00:00,Leaver,97,5,0,4,0,0,33,0,1,0,3,1,2,1,4,0
182620,9427260b-c02e-42f0-ac2e-2a4675064bfd,,,,,,M,,C,2009-09-03 12:00:00,11,119,3,0,4,2,0,3,1,1,0,1,2,3,0,0,0
140264,8da2f828-a06e-42e3-88df-ad50e518aeb9,,,,,,F,,C,2012-09-06 12:00:00,9,129,6,0,1,0,0,5,1,1,0,0,1,0,0,1,0
180975,20c28033-ce99-4fba-90cf-d19b8b81e0f8,,,,,,M,,C,2013-09-05 12:00:00,11,120,5,0,8,1,0,13,0,0,0,1,1,0,0,0,0
187759,7913657d-5000-418b-a919-c9e3af8ad729,,,,,,M,,Leaver,2009-09-01 12:00:00,12,113,2,0,1,2,0,17,1,1,0,0,2,1,0,3,0
206520,e1b06acd-160f-44c9-9b8b-3503330ee7aa,,,,,,F,,C,2010-09-02 12:00:00,9,93,3,0,7,0,0,21,1,1,0,3,1,1,1,3,0
232542,7b727617-81c9-4553-a932-809556c094cb,,,,,,M,,Leaver,2011-09-07 12:00:00,10,76,2,0,1,0,0,25,2,1,0,2,1,1,0,3,0
216646,511d76ac-803e-4476-a5cb-58390dd2ff89,,,,,,M,,C,2009-09-03 12:00:00,Leaver,95,3,0,1,0,0,39,0,1,0,0,0,4,1,2,0
242598,8d72eee1-4739-43b8-90c0-307a45e324c3,,,,,,M,,C,2009-09-03 12:00:00,9,132,1,0,19,2,0,10,2,0,0,0,3,1,0,1,0
97933,60e8bae2-8b94-480d-a0bf-658a2521ce33,,,,,,F,,Leaver,2013-04-23 12:00:00,Leaver,103,2,0,4,0,0,9,0,1,0,1,2,0,0,4,0
149312,9d390e58-af7f-4649-8796-ce837c833181,,,,,,M,,C,2011-09-01 12:00:00,9,123,1,0,15,3,0,4,2,1,0,0,3,2,1,2,0
195863,2dbbc498-52cd-4d63-a3f5-430e1d9048a9,,,,,,M,,C,2013-09-03 12:00:00,8,125,9,0,4,2,0,5,2,1,0,1,0,0,0,0,0
160501,06dcb5fd-ce1d-4413-8a96-6e40d83782d2,,,,,,F,,C,2011-09-07 12:00:00,12,127,1,0,10,1,0,17,0,1,0,0,4,3,1,6,0
172885,730a1327-40c1-4792-b93f-19b0c24d7623,,,,,,M,,Leaver,2009-09-03 12:00:00,12,45,1,0,1,0,0,35,1,1,0,2,3,0,0,0,0
208695,e6911641-61e9-4e4d-96ef-77de996336b4,,,,,,M,,C,2012-09-06 12:00:00,11,105,3,0,1,0,0,9,0,0,0,0,1,0,0,0,0
195007,a52f7696-123d-4085-b421-a82ad0c0fe4a,,,,,,M,,Leaver,2013-09-04 12:00:00,12,92,0,0,6,0,0,18,2,2,0,3,5,2,0,7,0
149562,0affc2d8-0f67-4103-ad92-246b99f277b0,,,,,,M,,C,2013-09-05 12:00:00,10,128,3,0,1,0,0,30,0,1,0,0,1,0,0,1,0
202650,fe912e68-e745-4bc5-a1a7-6e13bb067a5b,,,,,,F,,C,2010-09-02 12:00:00,8,119,3,0,3,0,0,22,0,1,0,1,1,4,1,3,0
194379,969df141-cc90-4064-b774-9a276e269fe0,,,,,,F,,Leaver,2011-09-02 12:00:00,Leaver,94,4,0,0,0,0,24,1,1,0,1,3,1,0,7,0
121518,3a33ff49-4f09-4d9d-85dd-46fbd4288753,,,,,,F,,C,2012-01-04 12:00:00,10,90,9,0,7,0,0,1,2,0,0,2,2,3,0,8,0
154142,4f29109e-0935-4080-ace5-2d4e90262256,,,,,,F,,Leaver,2012-09-04 12:00:00,8,112,0,0,6,1,0,20,0,1,0,1,1,0,0,0,0
213218,7bc7bde5-e948-453e-bed0-c2d218cd762a,,,,,,M,,C,2010-09-01 12:00:00,11,129,5,0,5,1,0,6,2,1,0,3,3,2,1,7,0
123949,c37ddc81-c222-4db7-b439-a65af14cdc39,,,,,,F,,C,2010-09-02 12:00:00,10,117,3,0,2,2,0,45,1,0,0,1,4,0,1,8,0
146807,9cbf2fd9-9319-4ef0-abf7-4450bd6bf5c9,,,,,,F,,C,2010-09-02 12:00:00,10,100,1,0,4,1,0,3,0,1,0,0,1,0,1,2,0
149911,39b551ef-0a98-4423-81e7-0516ad556304,,,,,,F,,C,2011-09-05 12:00:00,11,116,2,0,6,1,0,15,1,0,0,2,0,2,0,10,0
191706,947cdc3a-74f0-4c96-92c6-766be79fd954,,,,,,M,,Leaver,2012-04-01 12:00:00,10,102,1,0,4,1,0,20,1,0,0,0,5,1,0,1,0
156441,05b01ead-8fe3-45bd-a436-89f30de23d79,,,,,,F,,C,2009-09-03 12:00:00,10,111,3,0,5,0,0,27,0,0,0,1,2,2,0,8,0
208717,1dc2144c-1de1-479a-94d2-b0c1f0a7a660,,,,,,M,,Leaver,2013-09-03 12:00:00,Leaver,84,3,0,4,0,0,20,1,1,0,0,0,3,0,2,0
202317,55de8cee-9e7b-4d9f-a3ef-0e6085ed28af,,,,,,F,,C,2009-09-03 12:00:00,11,128,3,0,12,0,0,0,0,1,0,1,8,1,0,3,0
200160,d810acfa-9d06-421c-bbb1-ec482aaeebee,,,,,,F,,C,2009-09-03 12:00:00,8,115,9,0,1,2,0,12,1,0,0,2,5,0,1,11,0
203310,8eacfcb3-6456-47a3-ae00-bb621ff6b4b1,,,,,,M,,C,2010-09-01 12:00:00,10,117,3,0,10,2,0,26,3,1,0,0,2,0,1,10,0
178441,571b886f-2c26-4e79-86ea-47880e2b3e21,,,,,,F,,C,2011-09-05 12:00:00,11,116,11,0,0,1,0,5,2,1,0,0,3,0,0,2,0
235756,47f53848-1d10-41e5-89dc-10cea611dafb,,,,,,M,,C,2012-09-01 12:00:00,11,133,6,0,7,0,0,4,1,1,0,2,0,2,0,3,0
221016,c23eb070-ede5-4029-b324-6eb166191c5d,,,,,,F,,C,2013-09-05 12:00:00,10,127,5,0,1,1,0,19,1,0,0,1,4,2,0,2,0
195445,6d90abc6-671c-4465-ba9c-922d7bc6efb1,,,,,,M,,C,2011-09-05 12:00:00,Leaver,115,9,0,2,2,0,12,1,1,0,2,2,3,0,9,0
254017,c5f483e8-c4d2-41da-a7f2-b5dc2ae753b9,,,,,,F,,C,2011-09-07 12:00:00,10,108,2,0,2,2,0,6,1,1,0,0,0,1,0,2,0
167813,4ce0f874-2168-4cfc-9488-e975da25ed96,,,,,,F,,C,2013-09-03 12:00:00,9,101,5,0,12,2,0,1,1,1,0,1,0,2,0,2,0
142617,819215bd-4897-43cd-9a96-648424e40b9b,,,,,,F,,C,2010-09-01 12:00:00,10,101,4,0,5,1,0,39,0,0,0,0,4,3,0,5,0
147446,082c00db-3781-4400-9074-21b10373d9b7,,,,,,F,,C,2014-04-28 12:00:00,8,113,1,0,2,1,0,17,1,2,0,1,4,1,1,9,0
120949,e6d2ad02-abb7-4786-8ee4-43d82b6229f1,,,,,,M,,C,2011-09-01 12:00:00,10,121,8,0,5,1,0,10,0,0,0,1,4,0,1,4,0
191877,011621f3-44f7-487f-a0b6-f80824820ade,,,,,,F,,C,2011-09-01 12:00:00,11,123,4,0,4,0,0,4,1,1,0,0,2,0,0,1,0
183149,1a67a80e-57f6-435b-985c-b15e9be6ff19,,,,,,M,,C,2011-09-07 12:00:00,11,119,2,0,3,1,0,14,1,1,0,3,4,1,1,2,0
