Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,Ethnicity,Language,SENprovision,SENNeed1,SENNeed2,SENunitIndicator,ResourcedProvisionIndicator,UniqueLearnerNumber,Postcode,SAON,PAON,Street,Locality,Town,AdministrativeArea,postTown,AddressLine1,AddressLine2,AddressLine3,AddressLine4,AddressLine5,NativeID,FSME on Census Day,Age
186761,52ae7795-47b4-4c03-aa94-d535a6ecd31b,,,,,,M,,C,2017-09-06 00:00:00,9,MWAS,URD,N,,,False,False,,,,,,,,,,,,,,,,False,10+
183273,8640cd3b-d66b-40cc-b6bd-c686c406c777,,,,,,F,,C,2014-09-08 00:00:00,12,BCRB,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
234176,af18045e-6ce3-4f40-aeb0-accdf9e1ac3e,,,,,,F,,C,2017-09-06 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
183899,0cfdcac2-87e8-4edc-92fa-1589817bb439,,,,,,M,,C,2017-09-04 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
106881,763c6348-6a28-4f25-8a3e-3a51defd786b,,,,,,M,,C,2016-09-01 00:00:00,11,APKN,ENG,N,HI,,False,,,,,,,,,,,,,,,,,False,16+
235659,3925b650-f000-46cd-8501-bed4276ca380,,,,,,M,,C,2015-09-03 00:00:00,7,REFU,URD,N,,,,False,,,,,,,,,,,,,,,,False,11+
249254,4ba54c6d-ba86-479d-97e9-8ea35b957222,,,,,,M,,C,2017-09-05 00:00:00,7,WBRI,ENG,N,,,False,,,,,,,,,,,,,,,,,False,11+
232629,f1ac6d01-369e-4406-924b-0fbcc198eee4,,,,,,M,,C,2015-09-01 00:00:00,13,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
210041,919a7295-cc51-4e4c-b0f4-83a864984998,,,,,,M,,C,2013-09-05 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
157671,363ff05b-d82c-496b-b066-f24a2f626161,,,,,,F,,C,2015-09-03 00:00:00,9,WBRI,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,13+
168866,0c131adc-ce4f-4cb7-b350-acc92d1d166c,,,,,,F,,C,2014-09-04 00:00:00,11,APKN,URD,K,,,,,,,,,,,,,,,,,,,,False,13+
205201,ac389a02-8dd1-4520-8146-9c3cc7b12835,,,,,,F,,C,2012-09-04 00:00:00,11,AOTH,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
156812,74df654b-8690-4b88-b77f-a0737d860d1d,,,,,,M,,C,2011-09-07 00:00:00,7,WBRI,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,14+
95154,075632d1-ff50-440f-b444-ce0fcbde790c,,,,,,M,,C,2015-09-21 00:00:00,9,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,17+
116187,8b0b0ef1-7195-4371-9e6f-68f00b13d6eb,,,,,,M,,C,2014-09-03 00:00:00,7,WOTH,URD,K,OTH,,,,,,,,,,,,,,,,,,,True,13+
170885,2852a418-41ea-48bf-a188-db0ab8998372,,,,,,F,,C,2013-09-30 00:00:00,6,APKN,URD,N,,,False,False,,,,,,,,,,,,,,,,False,14+
260532,9cf1efd3-8710-4dce-82e0-eebe634b0d84,,,,,,F,,C,2017-09-04 00:00:00,13,APKN,URD,N,,SLCN,,,,,,,,,,,,,,,,,,False,17+
193214,a45387a7-5791-41be-bc00-83d55766502a,,,,,,M,,C,2016-09-05 00:00:00,10,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
114401,5b5cf9d2-30c5-4b2e-941a-1ffb96a41220,,,,,,F,,C,2015-09-01 00:00:00,8,WBRI,URD,N,,SLCN,,,,,,,,,,,,,,,,,,False,14+
101799,a103723f-837d-4d0a-a6dd-ee8291c6b181,,,,,,F,,M,2016-07-06 00:00:00,6,WBRI,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,16+
178039,07cad078-08b8-4d3d-bef4-560a7bb9e15c,,,,,,M,,C,2011-09-05 00:00:00,10,ABAN,URD,N,,,,,,,,,,,,,,,,,,,,False,16+
167324,6087d209-5782-4cba-8d46-fc2441670c93,,,,,,M,,C,2016-09-02 00:00:00,11,BAFR,URD,N,,,,False,,,,,,,,,,,,,,,,False,14+
278275,8ffc385d-2274-405e-9708-19acf60066b3,,,,,,M,,C,2015-09-03 00:00:00,9,MWAS,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
176601,05ec33d1-f741-46c6-83f9-5ffc09bf8bcb,,,,,,M,,C,2011-09-05 00:00:00,10,WBRI,URD,K,,,,False,,,,,,,,,,,,,,,,False,11+
110487,154938a6-3a34-4693-97ed-29cc7ad29b58,,,,,,F,,C,2017-09-06 00:00:00,11,APKN,ENG,N,SPLD,,,False,,,,,,,,,,,,,,,,False,13+
169985,799cd9d0-67d5-4197-a369-5412adc71ea3,,,,,,M,,C,2016-09-05 00:00:00,13,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,15+
241175,80fd1c88-cd93-4b25-95e0-991a379c18d7,,,,,,M,,C,2017-09-04 00:00:00,7,APKN,URD,N,,,False,,,,,,,,,,,,,,,,,False,12+
236095,c3c6204f-97ed-4a94-b5ae-7705f9ee5aec,,,,,,F,,C,2015-09-01 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
112803,597466be-1298-4275-89b9-e8417f716f70,,,,,,M,,C,2016-09-05 00:00:00,11,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
156038,5da79c9f-c4f4-4348-a35c-c11df0a5dde3,,,,,,M,,C,2011-09-07 00:00:00,12,AOTH,URD,E,SPLD,,False,False,,,,,,,,,,,,,,,,False,14+
165342,fb759f68-3b12-47a2-b3e8-52ac93f62772,,,,,,F,,C,2017-09-05 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
190943,970bc606-3327-4b83-bbf9-d2d942552b87,,,,,,M,,C,2014-09-04 00:00:00,11,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
147184,24bd3078-ebdc-4db9-a31f-fd5cf145c0f4,,,,,,M,,C,2009-04-20 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
241806,a21ad7a8-3252-4ada-969d-366e42900858,,,,,,F,,C,2014-09-03 00:00:00,12,APKN,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,16+
112395,5b899898-a01f-4a44-ac38-1c8730d6fd51,,,,,,M,,C,2015-09-01 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
80299,ed7d269e-a2b8-48bb-92a8-35491ce3fbf8,,,,,,M,,C,2012-09-04 00:00:00,11,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,16+
222602,7ac26b60-142b-4737-a0b6-fb827201f9b4,,,,,,F,,C,2012-09-06 00:00:00,7,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
57750,cffca5f7-c5b5-4496-8f07-df24db2ffe60,,,,,,F,,C,2013-09-03 00:00:00,7,ABAN,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,11+
102247,e9fd029f-8cce-46cb-b09b-736f5d05b6a9,,,,,,F,,C,2013-09-05 00:00:00,6,REFU,ENG,N,SPLD,SLCN,,,,,,,,,,,,,,,,,,False,10+
138698,a899c08f-e891-437f-ae82-b1da11e3a3aa,,,,,,F,,C,2015-09-01 00:00:00,6,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
159553,14efedfe-f52b-4ec6-8e0e-30c775e9c124,,,,,,M,,C,2016-09-01 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
148664,4f543698-9e09-4ae9-a546-18fec2590dff,,,,,,M,,C,2011-09-02 00:00:00,7,APKN,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,14+
179919,1c84213d-77de-4cb5-888f-7c223fa38f60,,,,,,F,,C,2014-09-04 00:00:00,9,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
200544,93b106b5-690c-4bbc-8f32-3c66d5f4a399,,,,,,F,,C,2015-09-04 00:00:00,11,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,17+
92679,a80e18ba-933d-4ac3-8c2e-3afcddc80e46,,,,,,M,,C,2015-09-01 00:00:00,10,MOTH,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
160351,cdf00eed-e3a1-4af1-9d7d-7c0613c81b45,,,,,,M,,M,2011-09-05 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
119616,6f7575b5-edef-42fe-8b3c-29ba66c5b7e9,,,,,,M,,C,2011-09-05 00:00:00,7,APKN,URD,N,SPLD,,,,,,,,,,,,,,,,,,,False,11+
206208,e251243f-c32e-41ed-9231-2eb57998a635,,,,,,M,,C,2014-09-05 00:00:00,8,APKN,URD,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,11+
159916,dd123332-b89e-4e0f-9c13-d814ecef173a,,,,,,F,,C,2015-09-03 00:00:00,12,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
218265,f452c5fe-ab37-4d1d-b434-873849a88064,,,,,,M,,C,2016-12-05 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
186327,e5e001a3-d29d-4446-be63-0c5f2eadc1d2,,,,,,M,,C,2016-09-05 00:00:00,8,WBRI,ENG,K,,,False,False,,,,,,,,,,,,,,,,False,11+
92955,27388eac-1c29-4cc2-a088-6187794a0a29,,,,,,F,,C,2011-09-01 00:00:00,7,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
182093,f8bef0b1-1462-4c3e-835f-396de467ee72,,,,,,M,,C,2011-09-07 00:00:00,8,ABAN,ENG,S,,,,False,,,,,,,,,,,,,,,,False,10+
186018,f659d2c7-c665-40dc-817d-1f2f95c1102d,,,,,,F,,C,2015-09-01 00:00:00,7,AIND,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
152956,6dc39e89-e1f8-409a-a3d5-59d6c55b054c,,,,,,M,,C,2014-09-04 00:00:00,12,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,13+
79898,d1d24e3a-b96f-4f66-96fe-3ff704ecfc97,,,,,,F,,C,2017-09-06 00:00:00,6,WBRI,ENG,K,ASD,,,False,,,,,,,,,,,,,,,,False,13+
124078,2067f7c5-fbf8-4217-92bf-a5b65686de52,,,,,,F,,C,2011-09-07 00:00:00,6,BCRB,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,10+
173191,dd7e01e6-b3fe-4fcb-9d08-46e1258d7880,,,,,,F,,C,2014-09-03 00:00:00,9,WOTH,ENG,K,,,,False,,,,,,,,,,,,,,,,False,10+
90793,f36db76b-9ea5-45ea-8a05-b5557ec2764a,,,,,,M,,C,2016-09-02 00:00:00,11,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,18+
162506,e963c4aa-f907-4c76-9dab-40cc60462164,,,,,,M,,C,2014-09-09 00:00:00,9,WBRI,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,17+
172527,2c5a5262-74c5-4c5b-abb0-88edc1f17edb,,,,,,F,,C,2011-09-07 00:00:00,10,WIRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
209914,e35af885-1e26-40ae-b43f-cc254524888b,,,,,,M,,C,2017-09-01 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
200108,1515212e-8e70-4d63-9e5a-56f5fbe613d4,,,,,,F,,C,2012-11-22 00:00:00,9,ABAN,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,16+
131246,03dd577d-8ed9-427f-aca0-6e003d548647,,,,,,M,,C,2015-09-02 00:00:00,9,APKN,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,16+
141119,158de4f9-6f80-40c6-9d2e-7760d533b58b,,,,,,M,,C,2014-09-08 00:00:00,7,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,10+
156103,855bc397-6210-4459-b6e1-efedd1a9dc9f,,,,,,F,,C,2015-09-01 00:00:00,12,WBRI,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,15+
142590,131d6649-ca0a-463b-8ca0-3cdae9034955,,,,,,M,,C,2016-09-05 00:00:00,12,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
166943,6fe18c92-d299-4783-86e8-b90c6b9c92a5,,,,,,M,,C,2014-09-04 00:00:00,8,APKN,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,10+
250293,7f13ddda-86cd-4dc3-9359-56ad3670aed7,,,,,,M,,C,2013-09-04 00:00:00,8,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
238933,b013bd22-9e53-449f-b19e-3192d2610fda,,,,,,F,,C,2012-09-06 00:00:00,9,AIND,ENG,K,,,,,,,,,,,,,,,,,,,,True,15+
197247,444f5aa0-68b2-4d7c-9210-4b3f86a17705,,,,,,M,,M,2015-04-15 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
16042,9c75e300-245e-404c-b187-875c8b63e2d5,,,,,,F,,C,2014-09-05 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
206731,60fece1d-a7b0-4f75-b9e9-afaba0bb7f58,,,,,,F,,C,2017-09-06 00:00:00,11,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,14+
122373,3140028d-6959-4c09-b9e0-3302f2937645,,,,,,M,,C,2013-09-03 00:00:00,13,WBRI,ENG,K,SLCN,,False,False,,,,,,,,,,,,,,,,False,16+
204028,b999b7fa-1384-42fb-bd75-15ce8bba7a82,,,,,,F,,C,2017-09-06 00:00:00,10,WBRI,ENG,K,,,True,True,,,,,,,,,,,,,,,,False,10+
101786,03067cfd-5db0-40f5-b0fe-1c22261e20e5,,,,,,F,,C,2011-09-07 00:00:00,8,APKN,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,11+
127017,f5f0934c-c7ae-4ca8-8c82-815d4cd5eb07,,,,,,M,,C,2016-09-05 00:00:00,6,APKN,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,12+
105627,13af9759-ed98-4441-a349-6de4e552fe0d,,,,,,F,,C,2017-09-06 00:00:00,6,APKN,URD,N,,,,False,,,,,,,,,,,,,,,,False,12+
149101,0b412b3e-d6fb-4b06-a7ab-6ba753b3e4e7,,,,,,M,,C,2014-09-03 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
128209,1b13a954-4093-4038-914e-7b45c178b2b5,,,,,,F,,C,2015-09-01 00:00:00,8,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,15+
132888,5608d0be-c74a-40ec-9ea3-0beebd56dae8,,,,,,F,,C,2012-03-05 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
98215,b4f7891a-c704-4eb3-840a-5ed1a240487a,,,,,,F,,C,2017-09-04 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
102484,faf55cfb-d1a6-4515-89e7-5ab35faeca70,,,,,,F,,C,2017-09-06 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
146648,72733979-379d-4120-a668-b59b565c22cd,,,,,,M,,C,2014-09-08 00:00:00,12,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
114801,6d20996c-f006-46eb-98cd-6a5120522a1d,,,,,,F,,C,2017-09-05 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
125503,60c80394-8ef2-4e6e-800e-8466f51d09bf,,,,,,M,,C,2016-09-01 00:00:00,12,APKN,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,13+
151575,63338add-0711-418f-8db4-63742e93201a,,,,,,F,,C,2014-09-03 00:00:00,7,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,11+
142821,dadc2dea-d068-4c71-b77e-151f4064c736,,,,,,M,,C,2011-09-05 00:00:00,8,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
234931,15212c50-14b8-4008-995b-da202f213054,,,,,,M,,C,2017-09-01 00:00:00,9,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,16+
172748,78a64319-a7ec-4a3c-842e-cded41c9519c,,,,,,F,,C,2016-09-05 00:00:00,8,BAFR,ENG,K,,,,,,,,,,,,,,,,,,,,False,12+
214308,143dcbc8-1eed-4623-a810-eb28ff63cd0d,,,,,,M,,C,2016-09-05 00:00:00,10,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
188228,3b79ad5c-df4e-4798-9f74-5ed28d27aa12,,,,,,M,,C,2014-09-08 00:00:00,9,APKN,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,16+
215481,b50815f1-dfc8-4f92-b5ef-1af7d2ac0222,,,,,,F,,C,2016-09-05 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
97726,02abd552-30d6-440b-bc38-70a9a3a7b994,,,,,,M,,C,2012-09-06 00:00:00,8,MWAS,ENG,N,,,True,True,,,,,,,,,,,,,,,,False,13+
200775,917abe25-dfac-4a46-b952-c1b1b048d19c,,,,,,M,,C,2014-09-03 00:00:00,10,AOTH,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
235734,3bb12586-f703-48d4-91f0-a3386d494af8,,,,,,M,,C,2011-09-07 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
148381,4ee04172-9709-4ada-9bce-ddd727c84426,,,,,,F,,C,2014-09-04 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
70849,76f7cc57-f85c-4254-8811-0864e4bd91fc,,,,,,M,,C,2015-09-04 00:00:00,6,OOTH,ENG,K,,,False,False,,,,,,,,,,,,,,,,False,12+
159646,6835aa66-3bd8-4afa-8515-65c6ca57ff8a,,,,,,M,,C,2017-09-18 00:00:00,10,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
170017,c4983560-6a35-4592-ade2-3b4026f05f4a,,,,,,F,,C,2016-09-05 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
151083,c0483b6f-b5f7-454c-9039-aab6a0f94da7,,,,,,M,,C,2013-09-05 00:00:00,10,WBRI,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,15+
195512,7b99f630-ac2d-41a7-ab5c-b46eea2f7184,,,,,,M,,C,2012-09-06 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
164433,f5507259-ef84-4225-ba62-e1b58342b27b,,,,,,F,,M,2010-09-02 00:00:00,7,WBRI,ENG,N,SPLD,SLCN,,,,,,,,,,,,,,,,,,False,15+
172192,5a7db2c6-a130-409f-bb86-5222806ae16a,,,,,,M,,C,2010-09-02 00:00:00,10,WBRI,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,13+
100969,f72151a6-872c-4e25-bdcc-f61f35a8c192,,,,,,F,,C,2011-09-06 00:00:00,6,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,14+
169490,ee14cc0b-042a-4a57-a460-e705552134b2,,,,,,M,,C,2011-09-15 00:00:00,8,APKN,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,17+
202335,2135875d-7d8f-4301-84bf-872cf95b82d9,,,,,,F,,C,2011-09-07 00:00:00,9,WBRI,ENG,N,SPLD,,,False,,,,,,,,,,,,,,,,False,15+
164197,b7d93258-503b-42e0-877d-50c31a536d79,,,,,,F,,C,2016-09-05 00:00:00,7,WBRI,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,12+
217400,5e86514d-50c2-4846-8f7d-e31c9c43e42b,,,,,,F,,M,2013-09-02 00:00:00,11,WBRI,ENG,K,SPLD,,,False,,,,,,,,,,,,,,,,False,13+
229877,fddaa6c9-794e-4dc6-baf7-983ce694484e,,,,,,F,,C,2017-09-06 00:00:00,7,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
205655,c2e7ee9f-93ee-459c-b0a4-cc2e593b9542,,,,,,M,,C,2014-09-04 00:00:00,9,BAFR,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,13+
186442,38fca938-fa69-43b3-ae12-0b021de23aa7,,,,,,M,,C,2016-09-05 00:00:00,9,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,13+
177615,1af79f4e-8129-4db0-8151-dc1f7c916a14,,,,,,M,,C,2017-09-05 00:00:00,9,APKN,URD,K,SPLD,SLCN,False,False,,,,,,,,,,,,,,,,False,16+
126788,8ea8a607-2561-4fc4-be55-64355aea49ba,,,,,,M,,M,2013-09-05 00:00:00,9,APKN,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,13+
192318,a1ab3256-aada-4bbb-a4da-f3ea3838e98e,,,,,,F,,C,2016-09-01 00:00:00,7,APKN,RMN,N,,,,,,,,,,,,,,,,,,,,False,14+
164551,79a5006b-027b-4550-a9d6-bc3754aab3cb,,,,,,M,,C,2017-09-04 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
101162,990e0b73-6127-41d3-b635-f3a60be71c6c,,,,,,M,,C,2017-09-06 00:00:00,6,AIND,TAM,N,,,,,,,,,,,,,,,,,,,,False,12+
188293,79a36d42-1356-4b54-9397-dcac5a7b2608,,,,,,M,,C,2011-09-05 00:00:00,10,WBRI,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,15+
112549,358ec50d-31fe-4ecd-b821-2bb9be4c2929,,,,,,F,,C,2016-09-01 00:00:00,6,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
168018,32f61911-a1ae-4f2c-8be3-2314acb21e83,,,,,,F,,C,2014-01-09 00:00:00,9,APKN,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,14+
169782,a1066c40-468e-4a3e-9aa0-c9652c31489a,,,,,,M,,C,2011-09-07 00:00:00,13,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
180430,07984117-24d2-456a-b55d-af2b4b6a012b,,,,,,M,,C,2013-09-03 00:00:00,7,WBRI,RMN,N,,,,,,,,,,,,,,,,,,,,False,14+
132894,f501c191-1925-4a31-bd5e-634d4546e49c,,,,,,F,,C,2015-09-03 00:00:00,11,WBRI,ENG,N,,,False,,,,,,,,,,,,,,,,,False,10+
259459,31c24055-f628-4e6c-a008-ee3cec9d361d,,,,,,F,,C,2015-09-01 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
113249,78163f45-db51-4eed-8251-367035e1cced,,,,,,M,,C,2011-09-09 00:00:00,8,APKN,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,17+
153530,71e42c9b-37eb-4568-8668-e746e85ec81c,,,,,,F,,C,2017-09-06 00:00:00,12,WOTH,ENG,K,,,,,,,,,,,,,,,,,,,,False,15+
202723,15dfcc98-d76e-45eb-8030-0080dd797ff4,,,,,,M,,M,2015-09-03 00:00:00,11,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,17+
138822,0c197d1b-c051-4507-aada-c5a677b57fb2,,,,,,M,,C,2015-09-01 00:00:00,12,APKN,URD,N,SPLD,SLCN,,False,,,,,,,,,,,,,,,,False,14+
179229,d5d0b949-a594-4197-9ce0-2794563c9f59,,,,,,F,,C,2015-09-04 00:00:00,9,WOTH,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
135331,67d3bea5-46f3-46d4-b7cc-838c8275ab94,,,,,,M,,C,2014-09-05 00:00:00,13,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,True,16+
193513,53d3c6a1-847a-40bd-9066-4c1fe28732a9,,,,,,F,,C,2017-02-22 00:00:00,12,WBRI,ENG,N,SEMH,,,,,,,,,,,,,,,,,,,False,15+
222340,79a36d42-1356-4b54-9397-dcac5a7b2608,,,,,,M,,C,2014-09-05 00:00:00,12,MWBC,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
239899,5c357657-3be4-420d-b0bf-8ab2225df298,,,,,,M,,C,2014-09-05 00:00:00,12,APKN,ENG,N,,,True,,,,,,,,,,,,,,,,,False,14+
189124,60757972-0012-4ddd-944e-2efaf63171f8,,,,,,F,,C,2015-09-01 00:00:00,13,WBRI,URD,N,,SLCN,,,,,,,,,,,,,,,,,,False,16+
274979,c46bf9d3-b9f3-40b5-bca8-e1c1d20874c7,,,,,,F,,C,2015-09-03 00:00:00,14,ASLT,ARA,N,,,,,,,,,,,,,,,,,,,,False,10+
211611,b1504a28-9c70-4a73-9354-ecae642a752d,,,,,,F,,C,2017-09-06 00:00:00,7,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
145602,783f9a2a-b851-40b9-86f4-e47c1e2facec,,,,,,M,,C,2017-04-19 00:00:00,8,MWAS,URD,N,,,,True,,,,,,,,,,,,,,,,False,10+
174589,558d5e2f-377c-4c0d-883f-192e9062f968,,,,,,M,,C,2014-09-04 00:00:00,6,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,10+
149815,008c02ed-42f3-4f92-beee-80c8a35cad0d,,,,,,F,,C,2016-09-05 00:00:00,8,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
211408,d227a654-961d-4bb2-ba4b-2364be55b0c1,,,,,,M,,C,2016-09-05 00:00:00,8,APKN,URD,N,,,False,False,,,,,,,,,,,,,,,,False,14+
247308,7251945a-6d09-4ebc-be57-1b44ce68abf5,,,,,,F,,C,2017-09-06 00:00:00,9,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
158515,bdc5f716-7d16-41cb-8cfd-68dbbc7001ba,,,,,,F,,C,2017-09-04 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
223213,25806c6d-8ae1-4a87-9e16-e3ce80a33769,,,,,,M,,C,2014-07-21 00:00:00,8,APKN,POL,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,18+
160282,5edb2ab8-6971-4859-8928-feb1328f7c55,,,,,,M,,C,2014-09-03 00:00:00,6,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,13+
99298,2a089eab-c782-48d3-951e-7a9137abc4fc,,,,,,M,,C,2017-09-06 00:00:00,6,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
138141,aec2f47a-4324-428c-b9ab-8507a3933868,,,,,,M,,C,2016-09-01 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
149579,e593d0ba-286a-4fe4-99f8-67f3314f76a1,,,,,,M,,C,2014-09-04 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,True,16+
187222,b662554f-7a20-4488-bd0c-f6a5a270580a,,,,,,F,,C,2010-09-02 00:00:00,13,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,18+
202942,2dd27e5b-dfb7-43be-8475-466e36d5fcf9,,,,,,F,,C,2011-09-07 00:00:00,6,APKN,ENG,N,,,False,,,,,,,,,,,,,,,,,False,12+
91498,845041ed-0b79-4bc0-9b0a-b68d78cbf075,,,,,,M,,C,2013-09-03 00:00:00,12,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,17+
219286,422d9f50-b4b4-4cba-9d7f-79227a39abe7,,,,,,M,,C,2013-09-05 00:00:00,9,APKN,ENG,K,SPLD,,False,False,,,,,,,,,,,,,,,,False,10+
